topic,rank,word,weight
12,32,hauteur_ambition,0.004229004
12,33,aujourd_hui,0.004224985
12,34,vehicule_occasion,0.0042244024
12,35,administratif_financiere,0.0041289623
12,36,prestation_intellectuel,0.0038646974
12,37,cdi_geodis,0.003843206
12,38,chef_quai,0.0037653006
12,39,ouvrage_art,0.0037533017
12,40,redaction_note,0.003750559
12,41,realiser_enduit,0.0037129836
12,42,mercato_emploi,0.003666326
12,43,principal_mission,0.0036626079
12,44,outil_informatique,0.003588766
12,45,division_specialise,0.0035125234
12,46,tenir_caisse,0.0035067594
12,47,commissariat_compte,0.0034569718
12,48,agent_quai,0.0033867438
12,49,reconnaître_travailleur,0.0033300936
12,50,etant_garer,0.0033248696
13,1,experience_requérir,0.06445449
13,2,type_contrat,0.048001684
13,3,niveau_etude,0.042497244
13,4,resume_publiee,0.033010934
13,5,type_contrat_cdi,0.02518582
13,6,niveau_etude_bac,0.023951614
13,7,cdd_mois,0.022091102
13,8,resume_publiee_ref,0.020492991
13,9,voir_site,0.01823978
13,10,voir_site_recruteur,0.01666714
13,11,afin_renforcer,0.015685877
13,12,bep_cap,0.012129477
13,13,bac_bac,0.012049564
13,14,salaire_eur,0.007981733
13,15,gros_localite,0.006833485
13,16,ete_titulaire,0.0067753703
13,17,type_contrat_interim,0.0063494258
13,18,avantage_non,0.0060551134
13,19,entreprise_localite,0.0052376087
13,20,diagnostic_panne,0.0051685846
13,21,entretien_courir,0.0050288136
13,22,ref_post,0.0050181593
13,23,engin_chantier,0.0049414476
13,24,centre_ville,0.0049069715
13,25,commercialiser_produit,0.004844866
13,26,niveau_etude_bep_cap,0.004773878
13,27,technicien_sav,0.0046293684
13,28,pointe_technologie,0.004459664
13,29,entrer_brut,0.004059855
13,30,distribution_commerc,0.0039936304
13,31,avantage_non_precis,0.003926447
13,32,banque_assuranc,0.0038253202
13,33,bon_humeur,0.0038219232
13,34,technicien_laboratoire,0.0037891993
13,35,adresser_candidature,0.0037692783
13,36,heure_hebdo,0.0037254016
13,37,euro_brut,0.0037239387
13,38,esprit_equipe,0.0036970694
13,39,porte_fenetre,0.0035878292
13,40,information_complementaire,0.0034603777
13,41,resume_publiee_ref_post,0.0033196597
13,42,convention_collectif,0.0031163436
13,43,securit_environnement,0.0030790793
13,44,bouygue_immobilier,0.0030684506
13,45,electricite_plomberie,0.0030661488
13,46,instrument_mesure,0.0028995452
13,47,prime_interessement,0.0028944097
13,48,energie_environnement,0.0028641333
13,49,chauffage_sanitaire,0.0028068097
13,50,donneur_ordre,0.0027945042
14,1,grand_distribution,0.031018073
14,2,respect_consigne,0.015288584
14,3,offre_interesse,0.014739927
14,4,espace_vert,0.0140806595
14,5,reception_marchandise,0.009542141
14,6,aimer_contact,0.00908259
14,7,accueillir_conseiller,0.0078812195
14,8,collectivite_local,0.0076121665
14,9,jour_decembre,0.007246296
14,10,mettre_place,0.0071764104
14,11,plus_sain,0.0066971406
14,12,agence_welljob,0.006657247
14,13,territoire_national,0.005293524
14,14,produit_finir,0.004864131
14,15,pouvoir_accomplir,0.0047455677
14,16,roche_yon,0.004679563
14,17,mesure_physique,0.0046107867
14,18,alors_attendre,0.004450639
14,19,voir_confier,0.004438457
14,20,chambre_froid,0.0040771156
14,21,annonce_hesiter,0.00404649
14,22,entreprise_dotee,0.0039958367
14,23,agence_repartir,0.003993879
14,24,interim_cdd,0.0039806636
14,25,rire_kiri,0.00395837
14,26,directeur_tric,0.0038933796
14,27,vitalis_medical,0.0038394437
14,28,selon_convention,0.0037535976
14,29,specialist_recrutement,0.0037223266
14,30,description_poste_agence_welljob,0.0035592818
14,31,ambitieux_durable,0.003471485
14,32,pme_pmi,0.0034641293
14,33,faire_partie,0.00344038
14,34,deplacement_occasionnel,0.0032441032
14,35,innovation_passion,0.0032184965
14,36,porter_ambition,0.0032164603
14,37,alors_venir,0.0032065783
14,38,collaborateur_passionne,0.0031901593
14,39,demain_aujourd_hui,0.0031258466
14,40,monde_agricole,0.003121634
14,41,rejoindre_thales_creez_monde,0.003119624
14,42,innovation_passion_ambition,0.0030664383
14,43,postuler_ligne,0.0030378858
14,44,taux_horaire,0.003033821
14,45,conseiller_vendre,0.003025583
14,46,appel_medical,0.0028996523
14,47,mission_principal,0.0028923848
14,48,demain_aujourd,0.0028398763
14,49,creez_monde,0.0028294765
14,50,rejoindre_thales,0.0028255018
15,1,comite_entreprise,0.014777218
15,2,meilleur_condition,0.01120819
15,3,deplacement_ponctuel,0.0091443015
15,4,compte_epargne,0.008959878
15,5,fin_annee,0.008773105
15,6,visite_medical,0.008666854
15,7,rechercher_actuellement,0.008611122
15,8,egalement_pretendre,0.007844327
15,9,cheque_vacance,0.0076096817
15,10,temps_plein,0.007584362
15,11,brut_mois,0.006864695
15,12,positionner_comme,0.006682229
15,13,centre_dentaire,0.0064256494
15,14,statut_salarie,0.0063334242
15,15,offrir_possibilite,0.006210805
15,16,garde_enfant,0.0061713913
15,17,installation_electriqu,0.0059350203
15,18,conduite_chariot,0.005469066
15,19,garantir_fiabilite,0.005301146
15,20,prive_public,0.004949166
15,21,norme_iso,0.0048896368
15,22,pouvoir_profiter,0.004806782
15,23,projet_pedagogiqu,0.0047270283
15,24,sou_tension,0.0047033047
15,25,mutuel_logement,0.0045478614
15,26,majorer_ifm,0.0044953455
15,27,materiel_derniere,0.004444995
15,28,avantage_cse,0.004430798
15,29,mecanique_electrique,0.004374482
15,30,subvention_sport,0.0043450976
15,31,compte_epargn,0.0043382063
15,32,accueillir_renseigner,0.004242057
15,33,être_majorer_ifm,0.0041187303
15,34,tant_interimaire,0.004094265
15,35,construction_neuf,0.00408465
15,36,etablir_rapport,0.0040321155
15,37,comptabilite_analytique,0.004000295
15,38,groupe_domino,0.003979446
15,39,vacance_pouvoir,0.0039773444
15,40,devoir_imperativement,0.003951502
15,41,mutuel_logement_garde_enfant,0.0039409488
15,42,description_poste,0.003929661
15,43,minimum_garanti,0.0038835772
15,44,contacter_telephone,0.0038696416
15,45,libre_selon,0.0038198903
15,46,mutuel_ticket,0.003817264
15,47,être_remuner,0.0037888421
15,48,souhait_prime,0.003773075
15,49,libre_selon_souhait_prime,0.0037649903
15,50,cinemer_parc,0.0037616892
16,1,poste_similaire,0.040499788
16,2,ressource_humain,0.027571445
16,3,premier_experience,0.024302188
16,4,bon_relationnel,0.021477384
16,5,bac_minimum,0.018245958
16,6,fait_preuve,0.01749898
16,7,justifier_experience,0.017036162
16,8,rattache_responsable,0.015915794
16,9,issu_formation,0.015581299
16,10,experience_significatif,0.012351046
16,11,condition_avantage,0.010954505
16,12,aisance_relationnel,0.0098310495
16,13,autonome_rigoureux,0.009340808
16,14,capacite_adaptation,0.009028415
16,15,outil_informatique,0.008615737
16,16,sens_relationnel,0.007952202
16,17,tre_bon,0.007702656
16,18,ete_dot,0.007088687
16,19,comptabilite_general,0.007024281
16,20,maitriser_outil,0.00696395
16,21,formation_superieur,0.0067801634
16,22,rigueur_organisation,0.0066207256
16,23,autonomie_rigueur,0.0065267226
16,24,profil_recherche,0.0065219947
16,25,compte_rendre,0.0064503667
16,26,qualite_relationnelle,0.0062794276
16,27,esprit_analyse,0.006271577
16,28,prendre_charge,0.0062020337
16,29,titulaire_bac,0.006006379
16,30,experience_reussie,0.005878021
16,31,duree_mois,0.0058010384
16,32,cadre_remplacement,0.0056957603
16,33,principal_mission,0.0056800023
16,34,maitrise_outil,0.0056497287
16,35,justifier_premier,0.0055960924
16,36,gestion_administratif,0.005488767
16,37,rigueur_autonomie,0.0053640944
16,38,respect_delai,0.0052727717
16,39,fibre_optique,0.0051732655
16,40,ete_titulaire,0.0050995206
16,41,esprit_equipe,0.0050448123
16,42,ete_reconnaître,0.0049931696
16,43,aimer_travailler,0.0049863355
16,44,rigoureux_organiser,0.004766464
16,45,justifier_moins,0.004693028
16,46,mission_principal,0.004553075
16,47,administration_personnel,0.004424226
16,48,milieu_industriel,0.004338589
16,49,faire_preuve,0.0041535054
16,50,gestionnaire_paie,0.0041413265
17,1,agence_adequat,0.025181064
17,2,nouveau_talent,0.024541106
17,3,tal_horaire,0.017825896
17,4,haut_gamme,0.014864898
17,5,fixe_fin,0.014672872
17,6,remuneration_avantage,0.014282914
17,7,conge_paye,0.014056148
17,8,poids_lourd,0.013016297
17,9,heure_supplementaire,0.011107002
17,10,logement_garde,0.010988469
17,11,pouvoir_joindre,0.010333458
17,12,dedie_mutuel,0.010305886
17,13,emploi_depuis,0.009836887
17,14,tout_question,0.009586144
17,15,selon_profil,0.009438052
17,16,mission_conge_paye,0.009249489
17,17,dedie_mutuel_logement_garde,0.009228695
17,18,semaine_besoin,0.009061481
17,19,adequat_simplement,0.008985631
17,20,adequat_acteur,0.0087053655
17,21,adequat_acteur_plus,0.0087053655
17,22,cours_validite,0.008558845
17,23,remuneration_avantage_tal_horaire,0.008535158
17,24,possibilite_integration,0.008445831
17,25,emploi_depuis_adequat_simplement,0.008259768
17,26,enfant_deplacement,0.008219813
17,27,prime_collectif,0.007998994
17,28,mise_place,0.0076899203
17,29,possibilite_integration_rapide,0.007625338
17,30,participation_benefice,0.0073160185
17,31,permettre_fimo,0.0072717443
17,32,region_parisien,0.0071249814
17,33,individuel_participation,0.0067644967
17,34,prime_collectif_individuel_participation,0.0067612194
17,35,carte_conducteur,0.006681191
17,36,transport_marchandise,0.0065382994
17,37,benefice_acompte,0.006418125
17,38,benefice_acompte_paie,0.0063989675
17,39,resoudre_probleme,0.0061818827
17,40,mardi_samedi,0.0061763674
17,41,evolution_beneficiez,0.005778981
17,42,evolution_beneficiez_aide,0.005777477
17,43,presenter_carte,0.0056650136
17,44,telephone_cache,0.005608995
17,45,enfant_deplacemer,0.0055223573
17,46,recrute_nouveau_talent,0.0052682124
17,47,enfant_deplacement_tout_question,0.005244432
17,48,prise_rendez,0.005164486
17,49,chargement_camion,0.0048826486
17,50,table_luire,0.0048499196
18,1,aller_chercher,0.01009506
18,2,risque_chute,0.009587013
18,3,salaire_brut,0.009345394
18,4,soin_hygiene,0.008276423
18,5,transmettre_information,0.008248944
18,6,envie_apprendre,0.008053518
18,7,ouvrir_nouveaute,0.007940387
18,8,approprie_exemple,0.007939984
18,9,vie_quotidien,0.007673072
18,10,aide_soigner,0.0068752677
18,11,distribuer_medicament,0.0068248105
18,12,definir_itineraire,0.0066108815
18,13,personne_geste,0.0065816194
18,14,etat_fonctionnement,0.006381661
18,15,realiser_soin_hygiene,0.006028262
18,16,corporel_confort,0.0059926673
18,17,merci_envoyer,0.005905475
18,18,manifestation_anormal,0.0058796206
18,19,tout_long,0.0058735195
18,20,informer_infirmier,0.0058452636
18,21,informer_infirmier_manifestation_anormal,0.0058352086
18,22,general_patient,0.0058100885
18,23,resider_luire,0.0057386486
18,24,resider_luire_distribuer_medicament,0.0057386486
18,25,description_poste,0.005481326
18,26,modification_etat,0.0053442335
18,27,consigne_livraison,0.0052523986
18,28,demandeur_emploi,0.005164313
18,29,accompagner_personne_geste,0.0051607047
18,30,tirage_cable,0.0050083403
18,31,vitau_patient,0.0048183925
18,32,mesurer_parametre,0.0048170784
18,33,dispositif_appareillage,0.004687177
18,34,resider_controler,0.0046833307
18,35,brut_mensuel,0.0044879443
18,36,patient_surveiller,0.0044877534
18,37,procede_fabrication,0.0044176364
18,38,surveiller_deroulement,0.00432977
18,39,etat_general_patient,0.0042860475
18,40,corporel_confort_prevention_reperer,0.00427464
18,41,prevention_reperer,0.00427464
18,42,modification_etat_patient_surveiller,0.004241426
18,43,agir_facon,0.0042080884
18,44,entretien_domicile,0.004051435
18,45,controler_chargement,0.004015535
18,46,investiguer_comprendre_agir_facon,0.0039698514
18,47,aller_chercher_dela,0.0039698514
18,48,investiguer_comprendre,0.0039698514
18,49,mettre_place,0.0038962876
18,50,informer_parent,0.0037793927
19,1,rigoureux_autonome,0.016184617
19,2,envoyer_candidature,0.013222845
19,3,mise_point,0.012209214
19,4,dimension_international,0.009712623
19,5,agro_alimentaire,0.009384262
19,6,entretien_reparation,0.009150623
19,7,gout_prononce,0.009046775
19,8,depuis_creation,0.008733814
19,9,remettre_etat,0.008518735
19,10,engie_solution,0.0076779234
19,11,afin_ameliorer,0.0073796622
19,12,naval_group,0.0071891616
19,13,mecanicien_automobile,0.0069644274
19,14,conception_fabrication,0.0067249727
19,15,detecter_dysfonctionnement,0.0064877495
19,16,mecanique_automobile,0.0060974085
19,17,actualisation_annonce,0.005979235
19,18,commande_numerique,0.005698278
19,19,esprit_equipe,0.0056555783
19,20,plate_forme,0.0051860185
19,21,macon_vrd,0.004962823
19,22,machine_speciale,0.0049594147
19,23,min_requérir,0.0049247677
19,24,relation_confiance,0.0048749037
19,25,meilleur_delai,0.004772594
19,26,plan_schema,0.004698899
19,27,taille_humain,0.0046031573
19,28,manier_autonome,0.004553212
19,29,solution_innovant,0.0044523785
19,30,chaque_annee,0.0044342815
19,31,faire_difference,0.004348568
19,32,rediger_cahier,0.004339761
19,33,meilleur_talent,0.0042645084
19,34,risque_lie,0.0042168987
19,35,industriel_tertiaire,0.0041679116
19,36,avoir_gout_prononce,0.004056734
19,37,business_developer,0.00403458
19,38,regler_parametre,0.0040333727
19,39,vitesse_embrayage,0.003965284
19,40,competencer_demandee,0.0039322637
19,41,localisation_poste,0.003911591
19,42,participation_mutuel,0.0038813027
19,43,annuel_brut,0.0038437753
19,44,ete_sensible,0.0038302406
19,45,mobilite_interne,0.0038267889
19,46,groupe_morgan,0.003823555
19,47,equipement_determiner,0.0037720369
19,48,mise_uvre,0.003769651
19,49,systeme_embarque,0.0037669535
19,50,disposer_solide,0.0037038447
20,1,parcours_professionnel,0.022878919
20,2,entretien_recrutemer,0.01689862
20,3,tout_long,0.016690401
20,4,armee_terre,0.015520933
20,5,utilisateur_engager,0.014060913
20,6,offre_emploi,0.013290598
20,7,pouvoir_beneficier,0.011351861
20,8,pouvoir_aller,0.00933754
20,9,jusqu_combat,0.008971365
20,10,respecter_geste,0.008688104
20,11,respect_geste,0.008348832
20,12,respecter_geste_barriere,0.007943157
20,13,trouver_job,0.007899013
20,14,mission_variee,0.007852606
20,15,conducteur_engin,0.0075649424
20,16,faire_respect_geste,0.0074879657
20,17,proche_chez,0.0071749315
20,18,semaine_lundi,0.0067693014
20,19,gros_oeuvre,0.0067224107
20,20,barriere_entreprise,0.006706959
20,21,experience_acquis,0.0066232784
20,22,metier_soldat,0.006397092
20,23,exercer_metier,0.006136103
20,24,credit_agricole,0.0056188204
20,25,ouvrir_perspective,0.005461949
20,26,montee_grade,0.005440379
20,27,pari_eme,0.005299746
20,28,conseil_carriere,0.005246864
20,29,handicapduree_mission,0.00524367
20,30,job_reve,0.005210834
20,31,tant_soldat,0.005205026
20,32,stepstone_trouver_job_reve,0.005199626
20,33,trouver_job_similaire,0.005199626
20,34,information_employeur,0.005199626
20,35,stepstone_trouver,0.005199626
20,36,creez_maintenant_job_agent,0.005199626
20,37,creez_maintenant,0.005199626
20,38,job_agent,0.005199626
20,39,information_employeur_recruter,0.005199626
20,40,agence_tempori,0.005012374
20,41,formation_tout_long,0.0049052346
20,42,version_original,0.0048727854
20,43,formation_temporis,0.004864493
20,44,interim_formation_temporis,0.004864493
20,45,possibilite_evoluer,0.004675158
20,46,venir_rencontrer,0.0045911386
20,47,disponible_stepstone,0.004497655
20,48,conseil_carriere_stepstone,0.004497655
20,49,être_disponible_stepstone,0.004497655
20,50,reconversion_grace,0.004471292
21,1,point_vente,0.027890434
21,2,chiffre_affaire,0.023868384
21,3,gout_challenge,0.014281522
21,4,aupre_clientele,0.014231166
21,5,site_internet,0.013208997
21,6,gamme_produit,0.01191768
21,7,faire_partie,0.010472713
21,8,sens_contact,0.009368575
21,9,tout_long,0.009126557
21,10,formation_initial,0.008427227
21,11,savoir_faire,0.008426821
21,12,centre_profit,0.008211449
21,13,prendre_decision,0.007869138
21,14,nbsp_nbsp,0.007294074
21,15,filial_groupe,0.00724876
21,16,chaque_annee,0.0070300517
21,17,administration_vente,0.006579148
21,18,pleine_expansion,0.0059403353
21,19,information_complementaire,0.005597702
21,20,secteur_geographiqu,0.005329462
21,21,prise_initiative,0.0052884636
21,22,accompagnement_personnalis,0.0050685955
21,23,part_marche,0.0050147767
21,24,ambiance_travail,0.004962654
21,25,garantir_satisfaction,0.0048990995
21,26,remuneration_attractif,0.0048094853
21,27,animation_reunion,0.00429329
21,28,etablir_devis,0.0042311694
21,29,developper_portefeuill,0.0042256354
21,30,leader_marche,0.004206329
21,31,individuel_collectif,0.004170004
21,32,fort_appetence,0.0039986656
21,33,milliard_euro,0.0039500436
21,34,fideliser_clientele,0.0037098646
21,35,fibre_commercial,0.0037050124
21,36,satisfaction_client,0.0036978237
21,37,million_euro,0.003575046
21,38,haute_technologie,0.003540655
21,39,contrat_professionnalisation,0.0034676804
21,40,atteinte_objectif,0.0034011863
21,41,receptionner_appel,0.003381402
21,42,bon_tenue,0.0033387113
21,43,suivi_budgetair,0.0032551996
21,44,leader_mondial,0.0032133982
21,45,agent_general,0.0031520037
21,46,apporter_soutien,0.0030698096
21,47,fidelisation_clientele,0.0030688231
21,48,jour_rtt,0.0030677314
21,49,benevole_assurer,0.0030249488
21,50,lire_plan,0.0029851487
22,1,travail_temporaire,0.0334155
22,2,reseau_national,0.021680374
22,3,chaque_jour,0.02084535
22,4,acteur_majeur,0.019721137
22,5,profil_ideal,0.019536156
22,6,long_duree,0.015919613
22,7,cdi_adecco,0.015621073
22,8,postuler_ligne,0.011741093
22,9,interim_cdd,0.011310395
22,10,respect_exigence,0.0101899775
22,11,profil_recherche,0.0097697405
22,12,mois_temp,0.008806513
22,13,developpe_savoir,0.008747801
22,14,publier_offre,0.008505598
22,15,quelle_être,0.008155583
22,16,proximite_mettre,0.008030349
22,17,eme_mois,0.007901256
22,18,guider_vers,0.007893777
22,19,faire_unique,0.007856637
22,20,developpe_savoir_faire_unique,0.007856372
22,21,contrat_chercher,0.00785276
22,22,chaque_jour_guider_vers,0.007831709
22,23,emploi_adecco,0.007831169
22,24,agence_emploi_adecco,0.00780367
22,25,merci_postuler,0.007790001
22,26,contrat_chercher_interim_cdd,0.007788302
22,27,adeccol_entreprise,0.0077003804
22,28,plein_secteur,0.007691658
22,29,service_quelque,0.00755624
22,30,quel_être,0.007368475
22,31,quelle_être_mission,0.00724998
22,32,chauffeur_spl,0.0065221195
22,33,poursuivre_croissance,0.0062603606
22,34,postuler_directement,0.006226234
22,35,premier_experience,0.0059559913
22,36,premiere_entreprise,0.0055861766
22,37,production_operationsentrepris,0.0055635795
22,38,entreprise_fondee,0.0055558076
22,39,plus_tot,0.005513743
22,40,description_postevotre,0.0054296865
22,41,interesse_merci,0.005257153
22,42,recrutement_supplay,0.005222218
22,43,garder_culture,0.0051914705
22,44,poursuivre_croissance_garder_culture,0.0051577357
22,45,interim_recrutement_supplay,0.0051577357
22,46,entreprise_fondee_respect_exigence,0.0051254933
22,47,accompagnon_recrutement,0.005116517
22,48,exemplaire_politique,0.0050706076
22,49,exemplaire_politique_afnor_certification,0.0050706076
22,50,afnor_certification,0.0050706076
23,1,technicien_maintenance,0.040331792
23,2,maintenance_preventiv,0.025623035
23,3,description_poste,0.016758244
23,4,rattache_chef,0.015463751
23,5,respecter_consigne,0.014538236
23,6,conducteur_ligne,0.011203676
23,7,cdi_interimair,0.011039109
23,8,cdi_apprendre,0.010137474
23,9,entretien_depannage,0.0071852123
23,10,piece_detachees,0.007025053
23,11,maintenance_industriel,0.006898142
23,12,maintenance_curatif,0.0065050432
23,13,traitement_eau,0.006375983
23,14,party_prenant,0.0060083005
23,15,principal_mission,0.0059826197
23,16,travailler_binome,0.0059074913
23,17,bon_fonctionnement,0.0056973873
23,18,specialis_fabrication,0.0056578955
23,19,aujourd_hui,0.005604097
23,20,contrat_alternance,0.005220769
23,21,etablir_diagnostic,0.005123355
23,22,permettre_acquerir,0.0050225724
23,23,contrat_assortir,0.004833144
23,24,postuler_retrouver,0.0048001246
23,25,rediger_rapport,0.0047035627
23,26,materiel_agricole,0.00470259
23,27,tout_question,0.004589707
23,28,superieur_hierarchiqu,0.0044791023
23,29,salair_brut,0.004407937
23,30,entretien_courant,0.004390587
23,31,assurer_maintenance_preventiv,0.004275054
23,32,monde_entier,0.0042134314
23,33,parcours_formation,0.0039813058
23,34,formation_initial,0.0038725575
23,35,ligne_production,0.0038467802
23,36,maintenance_preventive,0.0038082555
23,37,mecaniqu_electriqu,0.0038050774
23,38,proposer_amelioration,0.0037101891
23,39,personne_motivee,0.003636472
23,40,permettre_acceder,0.003633565
23,41,reseau_alliance,0.0035829067
23,42,occuper_enfant,0.0035422582
23,43,appliquer_consigne,0.0034669363
23,44,respect_regle,0.0034445734
23,45,diagnostiquer_panne,0.0034018562
23,46,parc_machine,0.0033247771
23,47,age_participer,0.0033101344
23,48,postuler_cdiapprener,0.00330672
23,49,formation_benefic,0.0032898237
23,50,description_poste_mission,0.0032614747
24,1,interim_cdd,0.01621489
24,2,mise_rayon,0.015135126
24,3,acteur_recrutement,0.013619862
24,4,habilitation_electrique,0.012552869
24,5,application_mobile,0.012178698
24,6,evolution_carriere,0.011532744
24,7,panier_repa,0.010885199
24,8,recrutemer_cdd,0.010709792
24,9,apporter_solution,0.010113303
24,10,chef_atelier,0.009768804
24,11,habilitation_electriqu,0.009631184
24,12,groupe_lip,0.009468789
24,13,chargement_dechargement,0.00943137
24,14,offre_emploi,0.009020893
24,15,equipement_electrique,0.008768165
24,16,installation_electrique,0.008437576
24,17,interim_cdd_cdi,0.00843609
24,18,securite_alimentaire,0.007932774
24,19,titulaire_cace,0.007608439
24,20,acteur_recrutement_interim_cdd,0.006932265
24,21,description_poste,0.006835282
24,22,interesse_hesiter,0.0066376287
24,23,via_application,0.0063445186
24,24,societ_specialise,0.0062953294
24,25,nouveau_generation,0.0058901203
24,26,fruit_legume,0.005757786
24,27,menuisier_poseur,0.0054863454
24,28,lieu_vente,0.0054478003
24,29,vue_embauche,0.005447023
24,30,application_charger,0.0052985162
24,31,contrat_declarer,0.0052411812
24,32,etiquetage_produit,0.0052390783
24,33,heure_supplementaire,0.005005042
24,34,conduite_engin,0.004974996
24,35,experience_minimum,0.004862581
24,36,profil_recherche,0.004738639
24,37,reception_stockage,0.004526898
24,38,magasinier_carist,0.004387027
24,39,ouverture_fermeture,0.0042217555
24,40,ressource_humain_accompagner,0.004182209
24,41,candidat_interimaire,0.0041776868
24,42,prime_panier,0.0041522067
24,43,mettre_rayon,0.004079756
24,44,contrat_interim,0.0040678326
24,45,synergie_groupe,0.0040442897
24,46,synergie_groupe_francai,0.0040435856
24,47,vendredi_heure,0.003877194
24,48,bas_tension,0.003835415
24,49,regle_hygiene,0.003807503
24,50,faire_confiance,0.0037685651
